Time,Latitude,Longitude,Unit,Operator,Browsing Duration,Download Duration,IP Throughput,Access Duration,Time To First Byte,Kbytes In First Second,Round Trip Time (RTT),Size Of Webpage,Number of Redirections,Browser,Page Complete Criterion,Number of Resources,Number of Resources not loaded,Number of Images,APN,Primary DNS,IP,Resolved Target IP,Host,Protocol,Operation,AP Type,AP Profile Name,Test Name,Direction,Test Status,Location,uuid,Data Technology Reporting,operator,network_type*,wifi_connected_primary_freq_mhz,Location_sigcap
2025-11-08 21:53:49.444000-05:00,41.697372,-86.234057,QualiPoc_396840,Verizon,4.528,0.38,84134.610526316,724.0,895.0,1102.1543393462305,75.0,3996.394,2,Android 14 - WebView 117.0.5938.60,Page download completed,161,0,10,VZWINTERNET,,10.12.105.30,23.220.206.139,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:53:53.243000-05:00,41.697372,-86.234057,QualiPoc_396840,Verizon,2.575,,,,,,65.0,1105.489,3,Android 14 - WebView 117.0.5938.60,Page download completed,25,0,1,VZWINTERNET,,10.12.105.30,142.251.32.14,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:53:57.187000-05:00,41.69738,-86.234049,QualiPoc_396840,Verizon,2.803,2.283,3802.715724923344,256.0,356.0,449.43410729431736,52.0,1085.2,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,VZWINTERNET,,10.12.105.30,57.144.204.6,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:54:00.330000-05:00,41.697389,-86.234044,QualiPoc_396840,Verizon,1.921,1.141,5380.276948392896,465.0,648.0,656.7712327453985,91.0,767.361,2,Android 14 - WebView 117.0.5938.60,Page download completed,19,0,2,VZWINTERNET,,10.12.105.30,142.250.191.196,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:54:06.078000-05:00,41.697369,-86.23407,QualiPoc_396840,Verizon,4.484,0.979,29936.05720122576,191.0,443.0,920.8657597329473,46.0,3663.425,1,Android 14 - WebView 117.0.5938.60,Page download completed,114,0,13,VZWINTERNET,,10.12.105.30,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:54:12.138000-05:00,41.697316,-86.234136,QualiPoc_396840,Verizon,4.794,0.644,70524.39751552792,157.0,333.0,1239.194076190215,14.0,5677.214,1,Android 14 - WebView 117.0.5938.60,Page download completed,248,0,57,VZWINTERNET,,10.12.105.30,2.16.234.41,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:54:15.293000-05:00,41.697341,-86.234089,QualiPoc_396840,Verizon,1.955,1.209,8054.92142266336,308.0,532.0,910.9345067049804,14.0,1217.3,1,Android 14 - WebView 117.0.5938.60,Page download completed,52,0,4,VZWINTERNET,,10.12.105.30,23.32.45.48,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:54:19.744000-05:00,41.697365,-86.234041,QualiPoc_396840,Verizon,3.07,0.898,21827.510022271683,337.0,416.0,932.4680010229932,81.0,2450.138,1,Android 14 - WebView 117.0.5938.60,Page download completed,98,0,4,VZWINTERNET,,10.12.105.30,69.147.65.252,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:54:25.593000-05:00,41.697372,-86.234059,QualiPoc_396840,Verizon,4.587,0.331,180882.8519637464,250.0,398.0,1739.3196320204688,63.0,7484.028,2,Android 14 - WebView 117.0.5938.60,Page download completed,385,1,38,VZWINTERNET,,10.12.105.30,146.75.82.132,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:54:32.179000-05:00,41.697378,-86.234018,QualiPoc_396840,Verizon,5.425,0.318,124951.572327044,336.0,2297.0,1650.3623814435157,34.0,4966.825,1,Android 14 - WebView 117.0.5938.60,Page download completed,76,0,14,VZWINTERNET,,10.12.105.30,104.18.87.42,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6215.0,Concourse
2025-11-08 21:55:44.674000-05:00,41.698094,-86.234956,QualiPoc_361786,AT&T,10.592,3.273,6923.001527650472,369.0,671.0,278.94203890807813,42.0,2832.373,2,Android 14 - WebView 117.0.5938.60,Page download completed,34,0,6,enhancedphone,,10.4.148.124,57.144.180.192,instagram.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,LTE,,Concourse
2025-11-08 21:55:47.613000-05:00,41.698125,-86.234944,QualiPoc_361786,AT&T,1.744,0.982,12188.33401221992,173.0,311.0,1407.5652546965332,41.0,1496.118,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,enhancedphone,,10.4.148.124,151.101.44.159,x.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:55:55.784000-05:00,41.698132,-86.234969,QualiPoc_361786,AT&T,6.956,2.116,10138.79017013232,466.0,596.0,414.37617434731055,27.0,2681.71,2,Android 14 - WebView 117.0.5938.60,Page download completed,106,0,3,enhancedphone,,10.4.148.124,23.54.78.15,tiktok.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:55:59.337000-05:00,41.698132,-86.234971,QualiPoc_361786,AT&T,2.326,1.999,4382.963481740872,159.0,271.0,518.4316112760547,37.0,1095.193,3,Android 14 - WebView 117.0.5938.60,Page download completed,25,0,1,enhancedphone,,10.4.148.124,142.250.190.14,youtube.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:56:03.268000-05:00,41.698137,-86.234978,QualiPoc_361786,AT&T,2.807,2.132,3985.29455909944,378.0,591.0,484.6675124123828,104.0,1062.081,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,enhancedphone,,10.4.148.124,57.144.180.6,facebook.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:56:06.805000-05:00,41.698139,-86.234981,QualiPoc_361786,AT&T,2.311,1.734,3485.78772975976,419.0,554.0,425.5103580954444,46.0,755.543,2,Android 14 - WebView 117.0.5938.60,Page download completed,19,0,2,enhancedphone,,10.4.148.124,142.250.190.68,google.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:56:14.813000-05:00,41.698143,-86.234962,QualiPoc_361786,AT&T,6.772,1.51,19414.51655629136,301.0,463.0,574.4146895064209,55.0,3664.49,1,Android 14 - WebView 117.0.5938.60,Page download completed,113,0,13,enhancedphone,,10.4.148.124,146.75.78.133,247sports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,LTE,,Concourse
2025-11-08 21:56:21.831000-05:00,41.698101,-86.235005,QualiPoc_361786,AT&T,5.811,0.687,65789.44978165935,300.0,478.0,1035.5208113386816,50.0,5649.669,1,Android 14 - WebView 117.0.5938.60,Page download completed,249,2,52,enhancedphone,,10.4.148.124,23.61.89.163,ncaa.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:56:25.344000-05:00,41.698101,-86.235005,QualiPoc_361786,AT&T,2.316,1.532,4925.670698715656,334.0,791.0,601.278837916123,93.0,943.267,1,Android 14 - WebView 117.0.5938.60,Page download completed,51,0,4,enhancedphone,,10.4.148.124,23.193.194.14,espn.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:56:31.670000-05:00,41.698108,-86.234998,QualiPoc_361786,AT&T,5.176,1.13,27908.99823008848,171.0,274.0,784.7028033275576,78.0,3942.146,1,Android 14 - WebView 117.0.5938.60,Page download completed,226,0,15,enhancedphone,,10.4.148.124,69.147.65.252,sports.yahoo.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:56:37.416000-05:00,41.69812,-86.234985,QualiPoc_361786,AT&T,4.525,0.415,126238.1301204816,245.0,413.0,1549.205454745029,40.0,6548.603,2,Android 14 - WebView 117.0.5938.60,Page download completed,363,1,30,enhancedphone,,10.4.148.124,23.61.93.43,foxsports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:56:41.590000-05:00,41.69812,-86.234985,QualiPoc_361786,AT&T,3.01,0.332,119319.0120481928,238.0,377.0,1838.662592086504,28.0,4951.739,1,Android 14 - WebView 117.0.5938.60,Page download completed,67,0,12,enhancedphone,,10.4.148.124,23.61.108.204,bleacherreport.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,AT&T,NR-NSA,,Concourse
2025-11-08 21:58:04.661000-05:00,41.698134,-86.235016,QualiPoc_361786,AT&T,2.68,0.423,73351.98108747049,216.0,405.0,1718.5045301157031,22.0,3878.486,2,Android 14 - WebView 117.0.5938.60,Page download completed,37,0,6,enhancedphone,,10.12.22.147,57.144.204.192,instagram.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:08.799000-05:00,41.69814,-86.235012,QualiPoc_361786,AT&T,2.875,1.671,6412.505086774384,384.0,588.0,693.5416390509014,102.0,1339.412,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,enhancedphone,,10.12.22.147,199.232.72.159,x.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:08.997000-05:00,41.698011,-86.233004,QualiPoc_396840,Verizon,2.344,0.01,6422413.6,241.0,400.0,3987.721440265771,39.0,8028.017,2,Android 14 - WebView 117.0.5938.60,Page download completed,37,0,6,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2A03:2880:F366:00C0:FACE:B00C:0000:43FE,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:12.160000-05:00,41.697988,-86.233011,QualiPoc_396840,Verizon,2.002,1.277,7785.171495693032,251.0,395.0,1007.9584977159471,29.0,1242.708,1,Android 14 - WebView 117.0.5938.60,Page download completed,6,0,1,VZWINTERNET,,100.98.10.126,146.75.40.159,x.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:15.055000-05:00,41.698091,-86.234921,QualiPoc_361786,AT&T,5.001,0.393,94597.0687022904,645.0,868.0,1124.4214665665231,76.0,4647.081,2,Android 14 - WebView 117.0.5938.60,Page download completed,161,0,10,enhancedphone,,10.12.22.147,23.220.206.139,tiktok.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:18.962000-05:00,41.698062,-86.234923,QualiPoc_361786,AT&T,2.75,1.354,9708.047267356002,263.0,466.0,744.583363544084,102.0,1643.087,3,Android 14 - WebView 117.0.5938.60,Page download completed,29,0,2,enhancedphone,,10.12.22.147,142.251.32.14,youtube.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:22.573000-05:00,41.697967,-86.232998,QualiPoc_396840,Verizon,9.158,1.609,22842.137973896803,345.0,536.0,529.6871541100948,38.0,4594.125,2,Android 14 - WebView 117.0.5938.60,Page download completed,170,0,10,VZWINTERNET,,100.98.10.126,23.51.25.217,tiktok.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:23.435000-05:00,41.698062,-86.234922,QualiPoc_361786,AT&T,3.316,2.544,3422.3301886792483,377.0,589.0,399.5465959821426,48.0,1088.301,2,Android 14 - WebView 117.0.5938.60,Page download completed,55,0,11,enhancedphone,,10.12.22.147,57.144.204.6,facebook.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:26.439000-05:00,41.697969,-86.232984,QualiPoc_396840,Verizon,2.709,2.302,3306.414797297128,247.0,403.0,403.6147236099043,30.0,951.42,3,Android 14 - WebView 117.0.5938.60,Page download completed,24,0,0,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2607:F8B0:4009:081C:0000:0000:0000:200E,youtube.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:27.190000-05:00,41.698062,-86.234922,QualiPoc_361786,AT&T,2.595,1.995,3216.317369468632,447.0,589.0,392.6172854010029,22.0,802.07,2,Android 14 - WebView 117.0.5938.60,Page download completed,32,0,3,enhancedphone,,10.12.22.147,142.250.191.196,google.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:29.816000-05:00,41.697967,-86.233003,QualiPoc_396840,Verizon,2.112,1.705,5045.574193548384,191.0,335.0,630.3329925720293,27.0,1075.338,2,Android 14 - WebView 117.0.5938.60,Page download completed,54,0,11,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2A03:2880:F366:0006:FACE:B00C:0000:14C9,facebook.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:31.070000-05:00,41.698062,-86.234922,QualiPoc_361786,AT&T,2.658,0.647,44787.73415765072,78.0,168.0,1530.6414971873633,14.0,3622.208,1,Android 14 - WebView 117.0.5938.60,Page download completed,113,0,13,enhancedphone,,10.12.22.147,146.75.82.133,247sports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:32.706000-05:00,41.697967,-86.233003,QualiPoc_396840,Verizon,1.758,1.182,5301.499829330152,353.0,485.0,647.1577239318955,35.0,783.299,2,Android 14 - WebView 117.0.5938.60,Page download completed,31,0,3,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2607:F8B0:4009:080B:0000:0000:0000:2004,google.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:37.264000-05:00,41.697918,-86.232977,QualiPoc_396840,Verizon,3.34,0.73,39877.2821917808,150.0,291.0,1224.5064018349417,30.0,3638.802,1,Android 14 - WebView 117.0.5938.60,Page download completed,113,0,13,VZWINTERNET,,100.98.10.126,146.75.82.133,247sports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:37.890000-05:00,41.698062,-86.234922,QualiPoc_361786,AT&T,5.673,0.561,80346.2531194296,414.0,581.0,1104.1997870886034,85.0,5634.281,1,Android 14 - WebView 117.0.5938.60,Page download completed,234,0,51,enhancedphone,,10.12.22.147,2.16.234.41,ncaa.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:40.635000-05:00,41.698062,-86.23492,QualiPoc_361786,AT&T,1.494,0.987,7959.85996396036,323.0,501.0,971.661877849544,65.0,982.047,1,Android 14 - WebView 117.0.5938.60,Page download completed,51,0,4,enhancedphone,,10.12.22.147,23.32.45.48,espn.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:43.764000-05:00,41.697951,-86.232993,QualiPoc_396840,Verizon,5.257,0.683,67075.81844802343,198.0,343.0,1140.836568619951,30.0,5726.598,1,Android 14 - WebView 117.0.5938.60,Page download completed,249,2,52,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2001:4888:0030:FF00:0342:000D:0000:0001,ncaa.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:46.330000-05:00,41.697951,-86.232993,QualiPoc_396840,Verizon,1.407,0.779,13406.02824133504,279.0,402.0,1274.81640625,33.0,1305.412,1,Android 14 - WebView 117.0.5938.60,Page download completed,51,0,4,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2600:1407:3C00:002E:0000:0000:17C8:9CCC,espn.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:47.924000-05:00,41.698057,-86.234937,QualiPoc_361786,AT&T,6.035,0.971,36515.25437693096,350.0,609.0,813.564489837876,16.0,4432.039,1,Android 14 - WebView 117.0.5938.60,Page download completed,196,1,17,enhancedphone,,10.12.22.147,69.147.65.251,sports.yahoo.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:58:50.871000-05:00,41.697954,-86.232998,QualiPoc_396840,Verizon,3.307,1.12,17518.18571428568,201.0,322.0,801.5610619561583,33.0,2452.546,1,Android 14 - WebView 117.0.5938.60,Page download completed,98,0,4,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2001:4998:0060:0807:0000:0000:0000:0001,sports.yahoo.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:55.647000-05:00,41.697959,-86.232997,QualiPoc_396840,Verizon,3.547,0.263,227855.2091254752,181.0,312.0,2252.209292256777,30.0,7490.74,2,Android 14 - WebView 117.0.5938.60,Page download completed,384,1,35,VZWINTERNET,,100.98.10.126,146.75.82.132,foxsports.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 21:58:56.064000-05:00,41.698057,-86.234936,QualiPoc_361786,AT&T,6.974,0.632,93809.3924050632,275.0,382.0,1096.2205463306543,112.0,7410.942,2,Android 14 - WebView 117.0.5938.60,Page download completed,367,1,40,enhancedphone,,10.12.22.147,146.75.82.132,foxsports.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:59:01.207000-05:00,41.698054,-86.234937,QualiPoc_361786,AT&T,3.908,0.31,130098.1677419352,372.0,595.0,1526.0844505579687,69.0,5041.304,1,Android 14 - WebView 117.0.5938.60,Page download completed,77,2,15,enhancedphone,,10.12.22.147,104.18.87.42,bleacherreport.com,HTTP,GET,default supl mms fota,ATT Enhancedphone,Browsing,Downlink,Completed,Concourse,a0654bd3,NaN,Wi-Fi 6,LTE,6375.0,Concourse
2025-11-08 21:59:01.916000-05:00,41.697977,-86.233001,QualiPoc_396840,Verizon,5.104,0.774,52784.77519379848,206.0,349.0,1062.92271918958,28.0,5106.927,1,Android 14 - WebView 117.0.5938.60,Page download completed,77,0,15,VZWINTERNET,,2600:1008:B0AC:6857:D40C:A1A6:4468:AA0F,2606:4700:0000:0000:0000:0000:6812:572A,bleacherreport.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Verizon,LTE,,Concourse
2025-11-08 22:01:14.713000-05:00,41.698004,-86.232863,QualiPoc_396840,Verizon,2.489,0.436,63294.0550458716,269.0,361.0,1563.1915240719238,16.0,3449.526,2,Android 14 - WebView 117.0.5938.60,Page download completed,36,0,6,VZWINTERNET,,10.12.105.30,57.144.204.192,instagram.com,HTTP,GET,default dun supl,Verizon Internet,Browsing,Downlink,Completed,Concourse,7c36e7df,NaN,Wi-Fi 6,LTE,6135.0,Concourse
